_id,id,parcel_id,inactive,name,rentable,type,primary_user,address_number,street,zip,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
392,1691491727,82-H-1-0-2,f,Police Firing Range Trailer,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Trailer.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47959014,-79.90648138
393,842357098,,f,Police Narcotics and Vice Warehouse,f,STORAGE,PUBLIC SAFETY,NA,WESTERN AVE,,,Chateau,6,21,42003980600,1,21,1,1-8,40.45044647,-80.0207875
394,1091742169,7-D-260,f,Police Recruit Training Center,f,POLICE,PUBLIC SAFETY,900,N LINCOLN AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Recruit_Training_Center.jpg,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45127581,-80.01648114
395,1050393680,82-H-1-0-2,f,Public Safety Training Center Classroom Trailer,f,OFFICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Safety_Training_Center_Classroom_Trailer.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47101779,-79.90918482
396,904847567,25-B-15,f,Special Events Trailer,f,Office,Department of Public Safety,NA,RAILROAD ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Special_Events_Trailer.jpg,Strip District,7,6,42003020300,6,6,2,3-2,40.46150287,-79.97357724
397,1187765178,85-P-53,f,Wightman School Annex,f,OFFICE,CITIPARKS,5604,SOLWAY ST,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Wightman_School_Annex.jpg,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44311804,-79.92694943
398,238977445,1-D-181,f,Police Zone 2 Substation,f,Police,Department of Public Safety,600,LIBERTY AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_2_Substation.jpg,Central Business District,6,2,42003020100,6,2,2,1-3,40.44181202,-80.00166346
399,1553896578,,f,Schenley Park Ice Rink Chiller Building,f,Utility,Department of Public Works,NA,OVERLOOK DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Park_Ice_Rink_Chiller_Building.jpg,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43210876,-79.94505243
400,1183098950,,f,412 Blvd of the Allies,f,Office,Department of Finance,412,BLVD OF THE ALLIES,,https://tools.wprdc.org/images/pittsburgh/facilities/412_Blvd_of_the_Allies.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43736611,-79.99980418
401,696135046,,f,Morningside Crossing,f,Senior,CitiParks,1802,JANCEY ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Crossing.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48612326,-79.92583181
433,595347922,,,200 Ross St Garage Building,f,Utility,Department of Public Safety,200,ROSS ST,15219,,Central Business District,6,1,42003020100,6,1,2,1-4,40.43677188,-79.99647121
466,803210807,36-L-81,,Banksville School Field 3rd Base Dugout,f,Dugout,Department of Public Works,NA,CARNAHAN RD,,,Banksville,2,20,42003202300,5,20,6,4-9,40.40714886,-80.03750866
467,502777164,36-L-81,,Banksville School Field Storage Building,f,Storage,Department of Public Works,NA,CARNAHAN RD,,,Banksville,2,20,42003202300,5,20,6,4-9,40.40733532,-80.0380967
499,1440497844,125-N-200,,Mellon Park Field 2 1st Base Dugout,f,Dugout,Department of Public Works,NA,PUTNAM ST,,,Shadyside,8,7,42003070800,2,7,4,3-13,40.45571917,-79.91557301
500,338803846,125-N-200,,Mellon Park Field 2 3rd Base Dugout,f,Dugout,Department of Public Works,NA,PUTNAM ST,,,Shadyside,8,7,42003070800,2,7,4,3-13,40.45573806,-79.91536631
532,1111447104,231-S-600,,East Hills Park Shelter,f,Shelter,Department of Public Works,NA,WILNER DR,15221,,East Hills,9,13,42003130600,2,13,5,3-19,40.45397587,-79.87140353
565,1273938304,85-P-53,,Wightman Park Restroom Building,f,Restrooms,CitiParks,5604,SOLWAY ST,15217,,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44307817,-79.9270322
566,1980141313,85-P-53,,Wightman Park Service Building,f,Service,CitiParks,5604,SOLWAY ST,15217,,Squirrel Hill North,8,14,42003140300,3,14,4,2-8,40.44362613,-79.92764446
567,933318227,85-P-53,,Wightman Park Shelter,t,Shelter,CitiParks,5604,SOLWAY ST,15217,,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44335585,-79.926814
598,1508172401,7-A-28,,Public Works Facilities Maintenance Division,f,Office,Department of Public Works,1301,BEAVER AVE,15233,,Chateau,6,21,42003980600,1,21,1,1-8,40.45274411,-80.02972865
631,1695723875,46-B-290,,Fowler Pool Buiding,f,Pool,CitiParks,2438,WILSON AVE,15214,,Perry South,6,26,42003261400,1,26,1,1-12,40.46889224,-80.01372928
